filename,class,planet_label,has_planet,has_activity,flux_mean,flux_std,amplitude,n_points,planet_radius,orbital_period,impact_parameter,flare_amplitude,spot_radius_mean,spot_latitude_mean,spot_lifetime_mean,stellar_rotation_period,tau
0000030167.dat,2,1,1,1,-107.79985486469545,2245.662595546822,18126.38271707079,899565,1.191,46.669,0.474,1507.468,0.0,0.0,0.0,13.217,7.0
0000030168.dat,2,1,1,1,-1164.8050570012279,7162.4766662977845,47194.11466458361,899535,2.247,7.586,0.313,1006.386,0.0,0.0,0.0,21.813,7.0
0000030169.dat,2,1,1,1,-3624.9079883981135,19782.860282797526,128378.26863657794,899469,3.788,41.238,0.33,1287.038,0.0,0.0,0.0,23.809,7.0
0000030170.dat,2,1,1,1,-650.5910115428163,4950.165604830456,35298.10645997344,899517,1.812,20.27,0.556,1616.927,0.0,0.0,0.0,24.789,7.0
0000030171.dat,2,1,1,1,-1247.9597145181551,8390.035287670265,56407.6163837309,899469,2.423,44.143,0.003,1981.186,0.0,0.0,0.0,24.74,7.0
0000030172.dat,2,1,1,1,80.68812148478287,1514.4323508474067,14465.419187873838,899517,0.933,43.667,0.496,1631.814,0.0,0.0,0.0,7.28,7.0
0000030173.dat,2,1,1,1,-132.38731806354343,2346.1511373794956,18446.415969466725,899565,1.275,40.684,0.284,1259.804,0.0,0.0,0.0,17.361,7.0
0000030174.dat,2,1,1,1,-3920.74654012453,21654.05045305672,139807.18213670183,899469,3.957,39.921,0.635,1634.006,0.0,0.0,0.0,6.439,7.0
0000030175.dat,2,1,1,1,-3924.161343610569,21104.62405730745,133261.19268001965,899517,3.888,16.625,0.074,1539.985,0.0,0.0,0.0,18.738,7.0
0000030176.dat,2,1,1,1,221.70240784192222,1360.2803393958304,13882.397395400141,899515,0.816,5.884,0.471,1779.845,0.0,0.0,0.0,16.038,7.0
0000030177.dat,2,1,1,1,-3717.8359582556654,20215.933527740453,131358.98259171937,899562,3.846,21.343,0.385,1106.981,0.0,0.0,0.0,27.193,7.0
0000030178.dat,2,1,1,1,-1794.3769622819602,11400.690823061519,79471.1984832625,899469,2.845,10.329,0.514,1761.028,0.0,0.0,0.0,13.773,7.0
0000030179.dat,2,1,1,1,-3407.9450123680995,18382.313694181386,115832.24212639639,899517,3.577,35.358,0.052,1541.267,0.0,0.0,0.0,7.927,7.0
0000030180.dat,2,1,1,1,-1047.3645042248509,7482.433802211879,50216.44439213645,899517,2.255,18.613,0.464,1962.992,0.0,0.0,0.0,8.575,7.0
0000030181.dat,2,1,1,1,-1565.0359080690314,8979.385736072305,55652.52893512437,899501,2.45,48.829,0.449,1341.872,0.0,0.0,0.0,24.038,7.0
0000030182.dat,2,1,1,1,-1206.57709323503,8048.171330134475,55938.305116597505,899517,2.364,32.767,0.449,1632.622,0.0,0.0,0.0,20.455,7.0
0000030183.dat,2,1,1,1,-2139.9381625951683,12608.098691721432,82824.10774188346,899517,2.934,41.479,0.483,1932.028,0.0,0.0,0.0,7.528,7.0
0000030184.dat,2,1,1,1,-195.76104541611488,2317.594398283856,18083.34271734894,899517,1.247,8.361,0.541,1102.51,0.0,0.0,0.0,7.103,7.0
0000030185.dat,2,1,1,1,224.00065741834516,1531.0974382847019,14690.663961471615,899565,0.896,43.377,0.644,1937.228,0.0,0.0,0.0,22.524,7.0
0000030186.dat,2,1,1,1,-583.4772003476982,4776.466550555427,35061.981148576815,899469,1.785,46.292,0.216,1687.886,0.0,0.0,0.0,6.819,7.0
0000030187.dat,2,1,1,1,-2501.461165692416,13567.728905329133,85152.89846457166,899517,3.055,25.379,0.66,1067.837,0.0,0.0,0.0,25.547,7.0
0000030188.dat,2,1,1,1,-333.9620016193586,3229.0049316184195,24047.888682874844,899565,1.446,31.1,0.399,1300.964,0.0,0.0,0.0,22.656,7.0
0000030189.dat,2,1,1,1,-2082.200486119132,12592.644803808334,83868.7921173017,899565,2.955,38.711,0.062,1708.172,0.0,0.0,0.0,7.034,7.0
0000030190.dat,2,1,1,1,-3894.6513663132573,20934.270550612084,133348.25385948128,899565,3.904,10.392,0.047,1067.351,0.0,0.0,0.0,7.121,7.0
0000030191.dat,2,1,1,1,-29.688544439134372,2118.563746240548,19625.735659716564,899517,1.1,26.123,0.267,1582.17,0.0,0.0,0.0,29.666,7.0
0000030192.dat,2,1,1,1,-2180.4009648896795,12456.334438495998,80647.69413804845,899513,2.952,21.136,0.628,1345.883,0.0,0.0,0.0,14.357,7.0
0000030193.dat,2,1,1,1,-914.5047876430466,6799.126232542961,49189.32847959149,899565,2.22,9.026,0.566,1620.916,0.0,0.0,0.0,14.266,7.0
0000030194.dat,2,1,1,1,-3173.496538910158,17559.57883909562,113849.80135484113,899469,3.578,19.642,0.631,1045.742,0.0,0.0,0.0,25.32,7.0
0000030195.dat,2,1,1,1,-99.18441262454635,2766.9513468378045,23273.631317911397,899565,1.367,5.272,0.414,1871.537,0.0,0.0,0.0,28.681,7.0
0000030196.dat,2,1,1,1,-2068.379436871985,12775.547469135734,86280.67383308067,899545,3.016,3.239,0.352,1973.489,0.0,0.0,0.0,29.65,7.0
0000030197.dat,2,1,1,1,-2808.112572859497,16674.72818165117,109841.88317532756,899517,3.482,8.488,0.118,1968.878,0.0,0.0,0.0,23.834,7.0
0000030198.dat,2,1,1,1,-4091.5320582503555,21242.879688176214,133377.00018451616,899517,3.823,48.23,0.263,1749.652,0.0,0.0,0.0,14.406,7.0
0000030199.dat,2,1,1,1,-2135.0207195167595,12322.402808965926,81678.60818638557,899517,2.986,28.377,0.347,1130.086,0.0,0.0,0.0,7.088,7.0
0000030200.dat,2,1,1,1,-1358.2243535153232,8541.933260405542,55804.35666163441,899565,2.391,48.359,0.071,1758.263,0.0,0.0,0.0,24.429,7.0
0000030201.dat,2,1,1,1,-2001.588037787651,11148.439107520675,72043.65845579853,899517,2.777,22.76,0.176,1024.587,0.0,0.0,0.0,18.96,7.0
0000030202.dat,2,1,1,1,-3406.8470707670476,18065.294599335743,113087.1443894516,899565,3.58,16.967,0.479,1022.124,0.0,0.0,0.0,15.606,7.0
0000030203.dat,2,1,1,1,-1851.7157087616824,10254.472951330708,67212.00215056926,899469,2.626,26.295,0.589,1323.61,0.0,0.0,0.0,27.659,7.0
0000030204.dat,2,1,1,1,92.74772402444374,1422.1136491336226,13943.511072532208,899517,0.897,23.097,0.799,1488.643,0.0,0.0,0.0,7.78,7.0
0000030205.dat,2,1,1,1,-3506.3516909417826,19762.31242826064,128943.53942286388,899517,3.779,7.072,0.746,1770.407,0.0,0.0,0.0,17.316,7.0
0000030206.dat,2,1,1,1,-2186.5927351302257,12843.790367283016,82558.17904446159,899517,3.006,32.76,0.514,1683.295,0.0,0.0,0.0,5.284,7.0
0000030207.dat,2,1,1,1,-2156.4427289741525,12563.080483842232,82840.78523887426,899515,2.965,12.37,0.337,1445.903,0.0,0.0,0.0,16.717,7.0
0000030208.dat,2,1,1,1,-394.8924478569801,3400.3384471071995,23911.587020903204,899551,1.49,31.74,0.509,1273.627,0.0,0.0,0.0,6.408,7.0
0000030209.dat,2,1,1,1,-1906.6609118727258,12082.0590073619,80349.47937144739,899469,2.908,33.21,0.629,1997.125,0.0,0.0,0.0,7.97,7.0
0000030210.dat,2,1,1,1,-868.8592235924596,6082.03066589638,43135.84168776394,899469,2.06,9.297,0.095,1426.181,0.0,0.0,0.0,7.938,7.0
0000030211.dat,2,1,1,1,-1968.4182259398474,11693.606441488273,78024.80691434692,899469,2.884,4.945,0.328,1451.387,0.0,0.0,0.0,21.23,7.0
0000030212.dat,2,1,1,1,-149.80617704465791,2039.2777169944711,16808.897204488017,899517,1.141,39.477,0.672,1163.624,0.0,0.0,0.0,23.651,7.0
0000030213.dat,2,1,1,1,-1948.939178662794,11947.370019889218,77541.57496649152,899565,2.905,24.07,0.307,1794.81,0.0,0.0,0.0,19.584,7.0
0000030214.dat,2,1,1,1,-4007.888498937522,22063.317014215667,142429.1406303245,899517,3.998,4.792,0.457,1693.682,0.0,0.0,0.0,29.054,7.0
0000030215.dat,2,1,1,1,-11.595311350474935,1598.6151241920898,14687.82740656233,899517,0.954,49.754,0.47,1220.77,0.0,0.0,0.0,14.372,7.0
0000030216.dat,2,1,1,1,-3911.0573653333595,21113.052797193704,136130.6673252214,899565,3.927,4.773,0.148,1082.381,0.0,0.0,0.0,12.143,7.0
0000030217.dat,2,1,1,1,-936.7500736697401,6627.058992354382,45138.21132447908,899517,2.102,35.362,0.29,1680.499,0.0,0.0,0.0,26.715,7.0
0000030218.dat,2,1,1,1,-3591.2195831177296,18928.965136967243,116868.14322793641,899469,3.586,49.217,0.268,1654.511,0.0,0.0,0.0,10.59,7.0
0000030219.dat,2,1,1,1,-2820.036416510267,15455.689905790756,101203.25789377108,899517,3.304,13.481,0.021,1273.26,0.0,0.0,0.0,29.081,7.0
0000030220.dat,2,1,1,1,-1417.5528760136494,9560.57670348225,66574.33289839962,899517,2.614,8.828,0.019,1950.864,0.0,0.0,0.0,5.304,7.0
0000030221.dat,2,1,1,1,-2456.5327985844383,13936.95023081029,90403.01721544097,899565,3.163,7.826,0.665,1151.058,0.0,0.0,0.0,29.247,7.0
0000030222.dat,2,1,1,1,-3509.0791403840803,18750.93410123715,116311.35240183808,899565,3.611,16.557,0.218,1432.335,0.0,0.0,0.0,6.079,7.0
0000030223.dat,2,1,1,1,-750.11661231796,6379.170637599782,46918.64723612546,899517,2.093,6.85,0.414,1943.616,0.0,0.0,0.0,27.279,7.0
0000030224.dat,2,1,1,1,-712.4698869236067,5056.281696243784,35601.7177983626,899565,1.847,35.224,0.239,1419.727,0.0,0.0,0.0,18.193,7.0
0000030225.dat,2,1,1,1,-1978.3034023751386,11965.935798777731,79511.75843576179,899565,2.936,4.99,0.753,1638.526,0.0,0.0,0.0,29.824,7.0
0000030226.dat,2,1,1,1,-2862.4413539388524,16032.429665872358,106229.97439828531,899517,3.385,26.452,0.207,1397.594,0.0,0.0,0.0,6.845,7.0
0000030227.dat,2,1,1,1,-3024.384550644771,15656.85203316344,95678.63701526177,899517,3.239,49.841,0.344,1274.215,0.0,0.0,0.0,18.846,7.0
0000030228.dat,2,1,1,1,-2518.746971733059,15272.110108060871,104788.08602223886,899475,3.353,41.071,0.698,1983.978,0.0,0.0,0.0,29.233,7.0
0000030229.dat,2,1,1,1,-1156.6239575182344,7107.060125559527,47339.9338088237,899565,2.194,31.531,0.674,1409.334,0.0,0.0,0.0,18.077,7.0
0000030230.dat,2,1,1,1,-2814.9640483187445,16473.760860476228,107957.02304357747,899517,3.417,16.7,0.149,1894.099,0.0,0.0,0.0,20.735,7.0
0000030231.dat,2,1,1,1,-172.54293757253012,2218.9800093778395,17966.35966678038,899471,1.185,31.947,0.642,1229.955,0.0,0.0,0.0,22.394,7.0
0000030232.dat,2,1,1,1,-1574.2668838959078,9365.615518329387,60907.43740048667,899565,2.542,27.298,0.367,1213.105,0.0,0.0,0.0,16.364,7.0
0000030233.dat,2,1,1,1,7.0850257350106265,1268.2904693534483,11996.506793673396,899517,0.818,22.452,0.386,1031.134,0.0,0.0,0.0,20.689,7.0
0000030234.dat,2,1,1,1,-561.9494763593825,4876.694629657656,34281.34686393148,899565,1.839,8.274,0.107,1651.667,0.0,0.0,0.0,19.608,7.0
0000030235.dat,2,1,1,1,-775.7755068684259,5724.915818364219,39873.5387079785,899507,1.973,44.557,0.064,1368.526,0.0,0.0,0.0,27.529,7.0
0000030236.dat,2,1,1,1,-881.0978434344079,6394.313758161413,43704.43925133757,899469,2.068,23.59,0.582,1864.358,0.0,0.0,0.0,6.136,7.0
0000030237.dat,2,1,1,1,-2215.664983503353,12792.906691319013,83558.16622044319,899517,3.025,11.342,0.397,1473.21,0.0,0.0,0.0,12.024,7.0
0000030238.dat,2,1,1,1,-707.1762484116563,5880.302762597287,43758.03068880089,899551,2.043,19.652,0.349,1968.193,0.0,0.0,0.0,28.76,7.0
0000030239.dat,2,1,1,1,-1091.917192508019,6954.627510471244,48631.48277558482,899517,2.236,21.878,0.584,1185.526,0.0,0.0,0.0,27.257,7.0
0000030240.dat,2,1,1,1,-369.00637189708385,3872.4102853723666,30397.641076426717,899517,1.56,41.722,0.612,1868.623,0.0,0.0,0.0,16.391,7.0
0000030241.dat,2,1,1,1,-828.7713533861478,5925.244962495439,42643.44159795667,899517,1.994,37.213,0.127,1776.597,0.0,0.0,0.0,20.503,7.0
0000030242.dat,2,1,1,1,-281.73256330403564,3556.674734528893,29825.2065133152,899565,1.527,38.927,0.488,1770.922,0.0,0.0,0.0,11.935,7.0
0000030243.dat,2,1,1,1,97.36495974105736,1755.8491910242774,16983.65127577024,899517,1.034,2.53,0.108,1844.783,0.0,0.0,0.0,9.703,7.0
0000030244.dat,2,1,1,1,-1683.2823092493932,10524.863988273348,70020.67098871182,899517,2.731,21.975,0.601,1761.024,0.0,0.0,0.0,16.592,7.0
0000030245.dat,2,1,1,1,-1905.2534613583948,11943.424851133123,83246.8065276754,899469,2.938,25.105,0.526,1626.22,0.0,0.0,0.0,13.834,7.0
0000030246.dat,2,1,1,1,-1882.7290389514149,10947.914090979417,70698.5770108701,899517,2.782,2.921,0.765,1131.245,0.0,0.0,0.0,19.591,7.0
0000030247.dat,2,1,1,1,-1523.4212653349098,9714.901068970434,69493.27999144269,899517,2.283,14.471,0.055,1032.526,0.0,0.0,0.0,6.943,7.0
0000030248.dat,2,1,1,1,-754.4421284607032,5977.475549550584,45360.18342777792,899565,2.015,38.494,0.046,1920.848,0.0,0.0,0.0,29.36,7.0
0000030249.dat,2,1,1,1,-3085.007170084602,17504.12438185987,116983.86835952077,899517,3.563,8.581,0.226,1616.65,0.0,0.0,0.0,29.655,7.0
0000040000.dat,3,1,1,1,-2869.1071827547175,9356.599300847141,72248.17784063682,899517,2.513,14.562,0.075,2278.623,8.0,20.0,30.0,12.361,6.296
0000040001.dat,3,1,1,1,-1876.7048473164537,4704.633463021434,39401.53725836681,899517,1.489,13.855,0.728,2218.773,8.0,20.0,30.0,14.627,8.793
0000040002.dat,3,1,1,1,-1795.5621331060456,2925.0346275316047,20546.201855087427,899517,0.839,45.5,0.535,1538.463,8.0,20.0,30.0,26.278,11.111
0000040003.dat,3,1,1,1,-1821.727001580338,4730.613456693123,41280.29621359646,899517,1.572,13.978,0.663,2011.872,8.0,20.0,30.0,12.923,10.126
0000040004.dat,3,1,1,1,-5512.261024642665,21751.7658102868,144806.3240716522,899517,3.923,15.054,0.703,2070.293,8.0,20.0,30.0,9.237,10.646
0000040005.dat,3,1,1,1,-4705.718370762518,16295.664490936617,110893.16566687581,899517,3.365,38.451,0.457,2098.234,8.0,20.0,30.0,18.92,9.611
0000040006.dat,3,1,1,1,-5377.431031471503,21556.48055343492,142012.59042521857,899517,3.871,23.588,0.414,2370.259,8.0,20.0,30.0,28.404,9.846
0000040007.dat,3,1,1,1,-2623.3276515527914,8488.833933367869,64569.48579810663,899517,2.361,39.282,0.344,2300.404,8.0,20.0,30.0,22.401,10.944
0000040008.dat,3,1,1,1,-1253.6570854017386,3194.7892981491113,29044.45252754307,899517,1.151,5.138,0.254,2411.858,8.0,20.0,30.0,19.252,6.748
0000040009.dat,3,1,1,1,-2865.0259738435348,9779.819408132016,73818.97158433509,899517,2.553,25.403,0.348,2647.325,8.0,20.0,30.0,7.429,8.426
0000040010.dat,3,1,1,1,-2473.4713253725367,7672.173172154133,60468.95860720333,899517,2.254,3.613,0.619,2719.479,8.0,20.0,30.0,20.375,6.548
0000040011.dat,3,1,1,1,-4545.114741028126,17118.968176084,123203.386424516,899517,3.502,5.007,0.482,2577.185,8.0,20.0,30.0,29.751,11.914
0000040012.dat,3,1,1,1,-1121.4525282529667,3299.9101371947168,25846.585696428978,899517,1.114,45.509,0.714,2933.286,8.0,20.0,30.0,8.502,11.608
0000040013.dat,3,1,1,1,-2663.9777969510565,8246.931894128955,61573.05994116236,899517,2.362,8.684,0.355,1527.349,8.0,20.0,30.0,17.958,5.276
0000040014.dat,3,1,1,1,-2147.0256014937586,3698.7086576193738,27820.081049211454,899517,1.28,27.556,0.486,1793.667,8.0,20.0,30.0,26.934,9.939
0000040015.dat,3,1,1,1,-2673.204099257525,5617.684782490288,41693.78572061564,899517,1.839,21.733,0.505,1511.344,8.0,20.0,30.0,23.519,11.477
0000040016.dat,3,1,1,1,-4230.840716816367,14772.100173247758,100965.96247172676,899517,3.16,18.672,0.473,2471.212,8.0,20.0,30.0,22.425,6.264
0000040017.dat,3,1,1,1,-2449.09522917797,8047.912265538902,57442.39027143366,899517,2.323,45.192,0.562,2847.046,8.0,20.0,30.0,22.562,8.976
0000040018.dat,3,1,1,1,-2054.2758311918706,6359.298294246378,50847.110785477504,899517,2.003,3.048,0.19,1865.223,8.0,20.0,30.0,13.987,11.408
0000040019.dat,3,1,1,1,-2579.5221937770784,6863.007986693079,53520.35346819089,899517,2.062,33.862,0.41,2890.552,8.0,20.0,30.0,12.34,5.238
0000040020.dat,3,1,1,1,-2958.7719513142915,8374.477185562848,58177.80761469418,899517,2.27,48.243,0.083,1590.401,8.0,20.0,30.0,25.234,9.882
0000040021.dat,3,1,1,1,-4261.1487337301,15556.223963301276,107387.75565778164,899517,3.312,28.888,0.308,2901.654,8.0,20.0,30.0,25.253,7.081
0000040022.dat,3,1,1,1,-4923.3215516275,19162.608994101298,123391.74375183223,899517,3.655,46.967,0.39,2027.434,8.0,20.0,30.0,26.677,11.471
0000040023.dat,3,1,1,1,-5126.63404454266,20473.012827037415,139841.51905264202,899517,3.857,4.508,0.522,1652.131,8.0,20.0,30.0,27.831,11.797
0000040024.dat,3,1,1,1,-3806.6849350570956,15160.844311809251,110351.00316341073,899517,3.318,22.102,0.76,2228.808,8.0,20.0,30.0,17.784,11.61
0000040025.dat,3,1,1,1,-2256.1992231634545,5591.724100114549,46836.610460334596,899517,1.809,14.488,0.481,1885.165,8.0,20.0,30.0,17.538,8.319
0000040026.dat,3,1,1,1,-4231.810876687178,13679.623499236232,92131.76110544229,899517,3.002,37.079,0.595,1927.309,8.0,20.0,30.0,24.957,11.034
0000040027.dat,3,1,1,1,-2987.0819247905256,7792.103485347875,53564.919353160105,899517,2.2,49.102,0.405,1960.935,8.0,20.0,30.0,21.249,10.912
0000040028.dat,3,1,1,1,-2219.152665479955,5039.421105894827,41494.33278378699,899517,1.615,14.313,0.507,2704.539,8.0,20.0,30.0,22.549,7.234
0000040029.dat,3,1,1,1,-4393.509651947998,17309.149298688797,118153.98045778043,899517,3.491,33.4,0.057,2308.742,8.0,20.0,30.0,24.895,10.802
0000040030.dat,3,1,1,1,-1353.5893199063173,2907.4772922721595,23779.47164420245,899517,0.923,11.509,0.204,1966.962,8.0,20.0,30.0,27.25,5.259
0000040031.dat,3,1,1,1,-4569.967169163558,19057.96649364542,129510.85813327771,899517,3.686,29.136,0.289,2415.501,8.0,20.0,30.0,13.45,9.174
0000040032.dat,3,1,1,1,-2270.0030491941575,7901.626206851835,57446.66162276473,899517,2.277,24.269,0.378,2574.226,8.0,20.0,30.0,14.39,6.61
0000040033.dat,3,1,1,1,-3682.213335659376,12287.764505772167,83665.64167847639,899517,2.839,48.656,0.037,1908.936,8.0,20.0,30.0,7.35,5.844
0000040034.dat,3,1,1,1,-3910.684716844698,13668.94077710769,97483.37439139678,899517,2.91,31.209,0.112,2120.324,8.0,20.0,30.0,19.457,5.539
0000040035.dat,3,1,1,1,-4965.248292391524,19440.772531032922,130732.35199990691,899517,3.664,18.776,0.221,1682.829,8.0,20.0,30.0,5.899,9.874
0000040036.dat,3,1,1,1,-3161.835393244956,11346.26872953018,84460.0772060391,899517,2.837,7.477,0.777,1771.724,8.0,20.0,30.0,16.64,7.379
0000040037.dat,3,1,1,1,-3468.882839668903,11135.005885683546,81612.22050015785,899517,2.765,9.26,0.265,2521.677,8.0,20.0,30.0,18.566,10.073
0000040038.dat,3,1,1,1,-1684.48415181962,3318.3125700606793,28106.106301796382,899517,1.013,12.815,0.386,1772.158,8.0,20.0,30.0,12.164,5.457
0000040039.dat,3,1,1,1,-3192.9276293641474,9230.18606248156,70156.22643378694,899517,2.459,14.046,0.157,2287.745,8.0,20.0,30.0,19.771,7.207
0000040040.dat,3,1,1,1,-1289.1179474684016,3671.8440754758813,30450.189977186827,899517,1.281,42.83,0.489,2563.569,8.0,20.0,30.0,5.763,8.776
0000040041.dat,3,1,1,1,-4023.955675373132,14110.426492167528,98379.83724467338,899517,3.16,28.939,0.225,1660.315,8.0,20.0,30.0,5.934,10.535
0000040042.dat,3,1,1,1,-3170.408543078532,9087.218868551601,66700.44992193786,899517,2.439,27.123,0.166,2350.968,8.0,20.0,30.0,25.565,7.231
0000040043.dat,3,1,1,1,-3537.539707000354,12458.548755045964,94338.20851833741,899517,2.977,7.509,0.413,1884.844,8.0,20.0,30.0,14.005,9.381
0000040044.dat,3,1,1,1,-1218.6901531067308,3017.4859246878077,22528.92109682023,899517,0.933,43.287,0.004,2944.39,8.0,20.0,30.0,8.177,11.202
0000040045.dat,3,1,1,1,-1743.9677233700045,3594.873018535829,28964.56570550734,899517,1.071,36.695,0.006,2225.318,8.0,20.0,30.0,18.056,9.311
0000040046.dat,3,1,1,1,-4061.2698759220057,13764.647024173903,100929.59959776388,899517,3.092,5.248,0.175,2708.989,8.0,20.0,30.0,24.25,6.631
0000040047.dat,3,1,1,1,-1461.566457111871,3133.7085938910227,23573.46389568635,899517,1.031,35.976,0.029,2325.34,8.0,20.0,30.0,10.396,5.171
0000040048.dat,3,1,1,1,-1680.5425514386143,3227.638595335206,23656.32541163048,899517,1.028,28.09,0.086,1565.119,8.0,20.0,30.0,20.572,11.091
0000040049.dat,3,1,1,1,-1172.4661960345452,3006.477064033324,24565.858958989083,899517,0.839,5.923,0.271,2449.727,8.0,20.0,30.0,7.134,5.149
0000040050.dat,3,1,1,1,-5341.881418390403,21293.347821663243,143575.450105263,899517,3.861,23.998,0.642,2927.105,8.0,20.0,30.0,6.292,11.123
0000040051.dat,3,1,1,1,-3830.4452080395304,14430.931725908167,99885.16639462815,899517,3.16,25.265,0.458,2402.418,8.0,20.0,30.0,18.284,8.703
0000040052.dat,3,1,1,1,-2067.4317447737662,5858.764177702463,52504.02073169205,899517,1.93,9.957,0.41,2728.783,8.0,20.0,30.0,18.516,11.573
0000040053.dat,3,1,1,1,-2004.4892284073144,5486.058810107436,44835.36976892748,899517,1.749,47.394,0.235,2826.31,8.0,20.0,30.0,20.936,10.591
0000040054.dat,3,1,1,1,-2092.2797718227657,5741.3872464943925,40644.842017957984,899517,1.919,42.799,0.745,1842.12,8.0,20.0,30.0,23.152,11.986
0000040055.dat,3,1,1,1,-4493.582782626055,15667.49435806862,107215.19406540065,899517,3.279,34.113,0.318,1818.067,8.0,20.0,30.0,29.396,7.455
0000040056.dat,3,1,1,1,-3860.912810196237,12417.334780004732,89682.05945538566,899517,2.916,24.19,0.07,2416.471,8.0,20.0,30.0,17.908,10.37
0000040057.dat,3,1,1,1,-2183.3415084801322,4606.880594786021,32929.677591158295,899517,1.393,21.765,0.494,2116.543,8.0,20.0,30.0,13.074,7.814
0000040058.dat,3,1,1,1,-1496.899482640739,3717.721201148932,31509.534321907955,899517,1.357,33.247,0.091,2759.792,8.0,20.0,30.0,24.88,8.359
0000040059.dat,3,1,1,1,-1419.074676769066,3498.6501359959093,25895.369844263143,899517,1.115,28.181,0.276,2850.035,8.0,20.0,30.0,11.771,9.393
0000040060.dat,3,1,1,1,-3415.7604579143454,12156.81669808071,88802.69392537473,899517,2.913,4.989,0.406,2030.132,8.0,20.0,30.0,15.974,11.116
0000040061.dat,3,1,1,1,-4404.170519308651,14922.603111409366,101164.34262471633,899517,3.246,26.6,0.699,1855.306,8.0,20.0,30.0,6.961,11.889
0000040062.dat,3,1,1,1,-2116.6616070083987,5246.6183035408085,43350.38522762388,899517,1.648,40.707,0.395,2670.788,8.0,20.0,30.0,5.634,10.378
0000040063.dat,3,1,1,1,-1881.242066979489,3346.018083897383,22407.917813062184,899517,0.867,24.044,0.562,1912.209,8.0,20.0,30.0,29.066,7.924
0000040064.dat,3,1,1,1,-1604.1315324032835,3387.5485363389926,27824.237123874344,899517,1.063,4.494,0.794,2733.921,8.0,20.0,30.0,25.9,7.949
0000040065.dat,3,1,1,1,-5586.471778703621,21481.04218597362,141819.21768638975,899517,3.897,39.741,0.105,2135.607,8.0,20.0,30.0,22.399,10.163
0000040066.dat,3,1,1,1,-2124.3663600298673,5171.950287037191,41519.22600309129,899517,1.745,11.665,0.22,2501.325,8.0,20.0,30.0,15.224,6.671
0000040067.dat,3,1,1,1,-4376.591241164407,15172.567012758323,105217.7306644937,899517,3.262,14.414,0.316,1643.303,8.0,20.0,30.0,9.332,5.773
0000040068.dat,3,1,1,1,-2901.518931952565,10907.146313501935,82756.71443623948,899517,2.799,9.906,0.337,2435.789,8.0,20.0,30.0,8.911,7.482
0000040069.dat,3,1,1,1,-2486.2064533772227,7103.4947529110395,61500.89380327887,899517,2.022,17.85,0.329,2177.652,8.0,20.0,30.0,11.256,7.011
0000040070.dat,3,1,1,1,-1836.6787830475296,4246.815479348871,33919.03469820894,899517,1.458,38.324,0.726,2379.913,8.0,20.0,30.0,18.731,7.074
0000040071.dat,3,1,1,1,-1579.5335211303432,3388.968583107431,26516.71698665175,899517,1.188,26.931,0.571,1752.021,8.0,20.0,30.0,22.865,6.635
0000040072.dat,3,1,1,1,-3296.684594605401,11056.638821796905,79580.24767998731,899517,2.768,11.834,0.486,2605.311,8.0,20.0,30.0,21.505,5.295
0000040073.dat,3,1,1,1,-4052.3526116981398,15337.244285865594,110245.8491345527,899517,3.279,44.136,0.247,2794.196,8.0,20.0,30.0,11.998,5.125
0000040074.dat,3,1,1,1,-3395.5808008912086,11979.552428626217,82815.6279309514,899517,2.86,44.22,0.659,1825.11,8.0,20.0,30.0,28.872,11.914
0000040075.dat,3,1,1,1,-2798.946320119375,9085.678418290274,64939.717118439774,899517,2.497,43.788,0.764,1643.572,8.0,20.0,30.0,23.447,7.994
0000040076.dat,3,1,1,1,-1907.1799640798747,3134.5642946645085,23757.868611409926,899517,0.934,13.462,0.657,1535.458,8.0,20.0,30.0,18.859,7.69
0000040077.dat,3,1,1,1,-5407.0300250366345,21948.186818254002,142243.11688399434,899517,3.899,23.659,0.001,2462.957,8.0,20.0,30.0,20.293,9.758
0000040078.dat,3,1,1,1,-4745.514905115676,16646.29718180353,108325.2320250533,899517,3.356,49.28,0.509,2410.641,8.0,20.0,30.0,15.49,6.528
0000040079.dat,3,1,1,1,-2282.7644473737787,5588.588527248844,41852.10470465769,899517,1.737,39.057,0.041,2320.046,8.0,20.0,30.0,11.193,11.65
0000040080.dat,3,1,1,1,-5587.456774344077,21544.540141114554,147414.2261569868,899517,3.936,3.304,0.206,1847.921,8.0,20.0,30.0,13.899,10.504
0000040081.dat,3,1,1,1,-3015.5824939284516,10724.467345099607,78608.72439299432,899517,2.726,5.13,0.048,2086.359,8.0,20.0,30.0,23.946,5.626
0000040082.dat,3,1,1,1,-3225.2667420741,10539.879228706963,75652.60627504875,899517,2.664,24.269,0.483,2391.715,8.0,20.0,30.0,5.36,7.923
0000040083.dat,3,1,1,1,-4259.839001754055,14651.434505413861,98003.35796755942,899517,3.194,45.643,0.549,2245.15,8.0,20.0,30.0,7.902,11.154
0000040084.dat,3,1,1,1,-4042.0151182813474,15944.962015579295,115322.70147325196,899517,3.398,27.858,0.092,2981.678,8.0,20.0,30.0,6.15,11.613
0000040085.dat,3,1,1,1,-4064.18303789355,12517.373847144392,86478.33471312704,899517,2.901,25.895,0.307,1704.66,8.0,20.0,30.0,6.018,8.272
0000040086.dat,3,1,1,1,-1917.129072170988,3727.369883069762,33082.36393033479,899517,1.21,7.063,0.365,2542.717,8.0,20.0,30.0,26.387,9.294
